material_ID,formula_pretty,over_0.5A,over_1.0A,over_1.5A,over_2.0A,over_2.5A,over_3.0A,over_3.5A,over_4.0A,over_4.5A,over_5.0A,over_5.5A,over_6.0A,over_6.5A,M_O_dist,M_O_dist_std,M_O_ang,M_O_ang_std,n_M_O_bond,n_M_O_ang,n_atoms,M2O_ratio,cell_volume,n_density,density
27151,V7O13,0.8516805377720871,0.582858514724712,0.323456648984818,0.1379412840680446,0.0359703676605085,0.0044219864642399,0.0001737698920797,0.0,0.0,0.0,0.0,0.0,0.0,1.9568100843554144,0.09014406246110011,105.99321170962011,33.307343811909966,84,210,40,0.5384615384615384,399.3339815269712,0.10016678231851998,4.697031738220292
27273,Ti9O17,0.8594470586658086,0.6036522013084513,0.3480483832046332,0.1594675032175032,0.0478234931359931,0.0061618538181038,0.0004357035607035,3.351565851565852e-06,0.0,0.0,0.0,0.0,0.0,1.9870833262665513,0.07968358787414179,106.20885674965098,33.67728942186039,108,270,52,0.5294117647058824,548.242466711156,0.09484854449882744,4.25876751815441
27412,V4O9,0.8803981106612686,0.6667751108540583,0.4511519182571814,0.2745505590900328,0.1422426257952573,0.058656256024677,0.0190741276267592,0.0060728744939271,0.0021447850395218,0.0006024677077308,9.63948332369385e-05,0.0,0.0,1.9546757633174923,0.20425885751572057,103.5735225062232,28.758528669307292,92,220,52,0.4444444444444444,643.9338876504008,0.08075363169616476,3.588397930619284
28338,Mn2O7,0.9143839230291744,0.7688050900062073,0.6148230912476722,0.4565114835505897,0.296415270018622,0.1473518001241465,0.0503646803227808,0.0114447548106765,0.0014261328367473,4.345127250155183e-05,0.0,0.0,0.0,1.6311806340936124,0.07666940925900967,109.46058067845028,1.1911123698357997,64,96,72,0.2857142857142857,1246.6199895735654,0.05775617317401531,2.365135545578732
30064,V16O3,0.9123705861792778,0.7520546789485391,0.5515644705168226,0.3468536923958526,0.1487849426903173,0.0386710245619186,0.0085594731081121,0.0010847258547146,0.0,0.0,0.0,0.0,0.0,2.1785292708894994,0.0220932994959095,119.47310995951005,42.80383873240308,36,12,38,5.333333333333333,641.3019172113774,0.059254461869127625,4.471121625365109
30065,V13O16,0.90619313364976,0.7360260647000697,0.5519559324596502,0.3997539053851927,0.2747262315530284,0.1677844194974972,0.0892312344419065,0.0410382681850825,0.0165368021469494,0.0047787983347102,0.0006722716301372,1.619931638884839e-05,0.0,2.024852138578594,0.09403116211344838,101.92495014704862,31.195791059046165,104,156,58,0.8125,917.3180174465875,0.06322779984355552,3.325562071849461
30518,V6O11,0.8518619291506615,0.5837387964148527,0.324221084080239,0.1393619291506615,0.0369024754588134,0.0052923602219376,0.0002454118651301,0.0,0.0,0.0,0.0,0.0,0.0,1.9616952248390254,0.09206804191691596,105.72008308765716,32.88609449048518,72,180,34,0.5454545454545454,340.11230076371044,0.09996698126958117,4.70472902341825
30524,Ti6O11,0.8599975704567542,0.6044349287333981,0.3481586086815678,0.1609471169420149,0.0498537212504049,0.0084983398121153,0.000769355361192,5.061548428895368e-06,0.0,0.0,0.0,0.0,0.0,1.9979355452796987,0.08577092103422009,105.65743151673085,32.92912556579678,72,180,34,0.5454545454545454,359.3760311369506,0.09460842419689175,4.281978758274624
30987,V3O5,0.8545369184805804,0.5898335467349551,0.3303343292075686,0.1522549438042395,0.0503087210129463,0.0104026177265613,0.0011665955327927,0.0,0.0,0.0,0.0,0.0,0.0,1.9899652040812867,0.08038074911010529,105.46123135968509,32.880776700303585,72,180,32,0.6,325.6110002194771,0.09827677805243219,4.751016973202933
31770,Fe3O4,0.8678920262048365,0.6267220604367767,0.3728990532247192,0.1910071768121561,0.0747419387525828,0.0164947726902251,0.0010837911543256,0.0,0.0,0.0,0.0,0.0,0.0,2.056335862036641,0.0859509134908294,107.98257479676298,32.434054476120785,32,72,14,0.75,156.84709860252937,0.08925890325505983,4.904177296997453
32544,Ti9O8,0.8557420069531643,0.592027253392558,0.2933961071959604,0.0970458462506419,0.0174823952656103,0.0012798554516195,6.990807088678388e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.1629691004451175,0.045461895790313296,104.48039640910224,32.67070308868146,96,210,34,1.125,349.1388524102388,0.09738245905686238,5.317259254316923
32686,CoO2,0.8484172077922078,0.5762117346938775,0.3388508812615955,0.166801948051948,0.0506435528756957,0.0092184601113172,0.0011885435992578,2.898886827458256e-05,0.0,0.0,0.0,0.0,0.0,1.8582354046989635,0.00037877552031803733,107.9999999146226,36.54530704906772,12,30,6,0.5,58.485525816429195,0.10258948545375884,5.1653181073066134
32813,Ti9O10,0.862202380952381,0.6105719461697723,0.3349033816425121,0.145151828847481,0.0466226708074534,0.0097437888198757,0.0025448585231193,0.0004140786749482,0.0,0.0,0.0,0.0,0.0,2.09895879360004,0.09196376563749588,105.04180524137868,30.54011503029231,44,89,19,0.9,204.15824383087164,0.09306506386163833,4.806975719007598
32905,Cu8O7,0.8741562242751303,0.6449419189609439,0.4143510472880271,0.2301747004481844,0.0921567730723497,0.0184304399524375,0.0010335680965883,0.0,0.0,0.0,0.0,0.0,0.0,1.945422773309011,0.04061617849816521,119.03961612449731,41.62275935771636,28,36,15,1.1428571428571428,172.98214312083127,0.08671415285635709,5.957262301231732
32939,Fe7O8,0.8635284146218657,0.6154669195394582,0.334106777214595,0.1513418482091907,0.0588222953240911,0.0192130173542345,0.0049889228290423,0.0015315028028599,0.0002643415796717,4.195898090027189e-06,0.0,0.0,0.0,2.1536304433514926,0.04179399957288135,108.0,36.121440130352106,42,105,15,0.875,163.17034064833175,0.09192847143910991,5.282649759585185
33009,MnO2,0.8395562770562771,0.5507455507455508,0.2888708513708514,0.1027837902837902,0.0149410774410774,0.0001803751803751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8862103971962574,0.009946787384932751,107.99999991462262,36.313393286203784,12,30,6,0.5,55.31560092960974,0.10846849530994206,5.221382673457986
33255,Ni15O16,0.8499309820145089,0.5761087569987339,0.2891816858673532,0.1131829658224242,0.0322502965202037,0.0031917246986432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0916198600846467,0.08036026313415275,107.31129886552999,33.89608488393747,86,207,31,0.9375,305.9918429735767,0.10130989015506842,6.169029668016636
34688,TiO2,0.8733847349231965,0.6430817046201661,0.4137588906819676,0.2449584603430757,0.1243440320363397,0.0474807244038013,0.0072679457294841,0.0,0.0,0.0,0.0,0.0,0.0,1.9705636694653395,0.028426514380069563,105.22798141669138,30.457641029390278,12,30,6,0.5,70.26402113532312,0.0853922093135612,3.776217495474842
35925,NiO2,0.905882547232131,0.739083762716343,0.5871812656889945,0.4779528339278636,0.3969315629541551,0.3376436781609195,0.2869764830228564,0.2412637072268463,0.1999768793764037,0.162224203989959,0.127246003435064,0.0936880697582243,0.0617816091954023,1.877713823957021,5.864462909152015e-08,107.99999988616352,36.48286324377201,6,15,3,0.5,47.497065677324365,0.063161796570356,3.171764392448592
504097,CoO2,0.853885750728863,0.5914552204810496,0.3623587827988338,0.1955972120991253,0.0751526056851312,0.0193262572886297,0.0034962645772594,0.0002961005830903,0.0,0.0,0.0,0.0,0.0,1.8570961337656795,0.00029421954516854016,107.99990480218604,36.58056688443776,24,60,12,0.5,121.26503310855642,0.09895680306504846,4.9824147616322945
504100,CuO2,0.8733268737310046,0.6425340468110177,0.4206223615851669,0.257665097210523,0.1322433160157562,0.0455255892764109,0.0114714746882592,0.0021229044839053,7.790475170294919e-05,0.0,0.0,0.0,0.0,1.9410921462356647,2.0618649711294552e-06,107.99999995731132,36.68445865361461,24,60,12,0.5,140.24928710267824,0.08556193224151401,4.526538900378305
505595,Fe3O4,0.8691396328572949,0.6304299554379401,0.3805234901370321,0.194676887043543,0.0686255722346428,0.010217335097565,0.0002889689890648,0.0,0.0,0.0,0.0,0.0,0.0,2.0394171489429413,0.08718832498431371,106.79245875078689,30.697084210706418,60,132,28,0.75,316.9628905632049,0.08833841699969158,4.8536027589832935
510080,Fe2O3,0.8570625281151597,0.5949542660068976,0.3192382666066876,0.1276803118908382,0.0295021742390163,0.0010121457489878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0727302552305216,0.05703120368891309,104.38014573832898,30.642355676666316,48,120,20,0.6666666666666666,207.24805096879575,0.09650271694478466,5.1196775284923035
510252,Fe3O4,0.8687368361843215,0.6292663262563827,0.376333568745586,0.1935307462985069,0.0757204552414642,0.0163590682674699,0.0004718661525096,0.0,0.0,0.0,0.0,0.0,0.0,2.061168901796605,0.08247326149514053,107.73627370917174,31.972078934184722,64,144,28,0.75,316.1039584999049,0.08857845416702817,4.866791189308546
510408,MnO2,0.8401532567049809,0.5524393358876117,0.2904044274159216,0.1061558109833971,0.0169604086845466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8848457557319336,0.009152739817634358,107.9999999715409,36.33207639882404,12,30,6,0.5,55.51718726906692,0.10807463949714688,5.202423510146158
510421,CrO3,0.8975340136054422,0.7205166549378372,0.5403618343889279,0.3587995543044804,0.1853155055125498,0.0616496598639455,0.006905348346235,0.0,0.0,0.0,0.0,0.0,0.0,1.6610660268979953,0.08465493373619924,109.4702079295656,0.4298158412418909,8,12,8,0.3333333333333333,115.10670088636584,0.06950073226316908,2.886040997172369
510568,V2O5,0.871115039033731,0.644038149948446,0.4158994942799627,0.2305383708940933,0.1009353365738695,0.0288027200864142,0.0036640153188982,0.0001841213728089,0.0,0.0,0.0,0.0,0.0,1.9268227349819895,0.22788579702340106,103.17818824489208,30.931160739777145,24,60,14,0.4,161.26924011604765,0.08681134722235775,3.7468346040472733
510604,Mn2O3,0.8582405598483744,0.5997608980901006,0.3413418865723866,0.1686356611750984,0.071203382417262,0.0256690479661758,0.0088689313310978,0.0014742673859163,2.565971715993585e-05,0.0,0.0,0.0,0.0,2.032798862961592,0.11996985095280643,105.00486314008313,31.593962446651563,192,480,80,0.6666666666666666,835.795225929392,0.09571722536586778,5.020320770825799
510732,MnO2,0.8708436724565757,0.6371794871794871,0.4082988695891921,0.238833746898263,0.1149986214502343,0.0393989523021781,0.0059829059829059,0.0,0.0,0.0,0.0,0.0,0.0,1.9545971159957174,0.09187896899481214,104.76279107897827,31.84699608205843,12,30,6,0.5,68.82977558493707,0.0871715758043683,4.196206043260554
510746,Fe5O8,0.8709334418888662,0.6370559739466721,0.4004282515774476,0.2210641156116425,0.0964950132302055,0.0259393445959698,0.0046423773661713,0.0012017097496438,0.0001758599633625,1.628332994097293e-06,0.0,0.0,0.0,1.9813203563839004,0.09307490414985058,106.55286893077161,28.577893926723068,104,228,52,0.625,596.8766526250672,0.08712017763017481,4.533199255561824
510751,CuO,0.8867396331701106,0.6826986995234394,0.4784892375967867,0.3030606608181111,0.1692070744426863,0.0840066662297415,0.0330011141591843,0.0098331570028181,0.0017531622459202,6.553877554841911e-05,0.0,0.0,0.0,1.8739922990088609,0.030965687737368294,126.6885324938256,43.06751122495703,48,56,32,1.0,418.05871213730086,0.07654427254105496,5.057071560862301
510752,CuO,0.8948318644647899,0.7058954393770857,0.518507743646787,0.3567810387610165,0.2301488833746898,0.1420424403183023,0.0798665183537263,0.0370839394198682,0.0143150509112689,0.004757422777445,0.0008556515786771,0.0,0.0,1.8655124389141082,0.032638785456376315,126.60072081128702,42.76227017962771,24,28,16,1.0,225.49879130628062,0.07095381712387194,4.687725401261125
510753,NiO2,0.8581198436821537,0.6055688232739904,0.3742401215805471,0.2106491532783326,0.0886615284411637,0.021466565349544,0.0036636995223621,0.0002442466348241,0.0,0.0,0.0,0.0,0.0,1.8752323971605822,1.047868491755119e-06,108.0,36.471145688457725,6,15,3,0.5,31.329129069370865,0.09575752946585962,4.808608031444228
530048,Fe21O32,0.8622144260012907,0.6121772618125281,0.3696586316233142,0.1920487873981045,0.0750664145914475,0.0160251981944325,0.001846841568626,0.0004197367201422,3.148025401067181e-05,0.0,0.0,0.0,0.0,1.9590595850133414,0.06397601474133602,107.20024043037036,30.38958020542416,110,243,53,0.65625,570.0575742870437,0.09297306516150712,4.90919988489431
530050,Fe43O64,0.8722891147103381,0.6394494890552503,0.3985195095183425,0.2182434633546187,0.095965418323165,0.0271642012910408,0.0043084771600896,0.0008966439896387,0.0001707893313597,1.581382697775627e-06,0.0,0.0,0.0,2.0233910971820506,0.08239118097736221,106.75031312019716,29.72508326766573,226,501,107,0.671875,1241.3194350304952,0.0861986020523165,4.583686339155164
540003,FeO2,0.8688343105498381,0.6315757103612284,0.401246463569642,0.2340296855139612,0.1059545286809627,0.0295573824265037,0.0064424535651318,0.0007380376399196,2.050104555332321e-05,0.0,0.0,0.0,0.0,1.9373326230932661,2.039150019822158e-06,108.0,36.47356606900416,24,60,12,0.5,135.66490145737396,0.08845323934997595,4.302324420941273
541404,VO2,0.8688446688446688,0.6330792330792331,0.405022605022605,0.2372174372174372,0.1273735273735273,0.063089463089463,0.0315018315018315,0.0166386166386166,0.0082434082434082,0.0033726033726033,0.001023001023001,5.94000594000594e-05,0.0,1.9443483461025275,0.14753182161507125,104.43686602431193,31.221505087825477,24,60,12,0.5,135.43671915122044,0.0886022644021783,4.069032009699153
542334,V5O9,0.8523345701917131,0.5847309833024119,0.3252133580705009,0.1414656771799629,0.0393104514533085,0.0064533085961657,0.0004885590599876,0.0,0.0,0.0,0.0,0.0,0.0,1.9677661913550284,0.09140067565966713,105.6109313089265,32.79947845717795,60,150,28,0.5555555555555556,280.95663138848244,0.09965950923323832,4.714564071049046
542844,V2O5,0.8607582730659654,0.6135875520490905,0.3622266053035284,0.1613762875301337,0.0446373000219154,0.0078544817006355,0.0007188253342099,0.0,0.0,0.0,0.0,0.0,0.0,1.931695064323028,0.17272635541787787,104.06938560647359,30.433449822877087,24,60,14,0.4,149.17206141035203,0.09385135438658253,4.050685924175901
542896,Fe2O3,0.8677716631726066,0.626659678546471,0.3764762403913347,0.1901554856743535,0.0704882948986722,0.0140679594689028,0.0016946191474493,1.7470300489168413e-05,0.0,0.0,0.0,0.0,0.0,2.047036142130973,0.13238573628672742,105.56594772953568,30.051421100684877,88,204,40,0.6666666666666666,448.01640273307197,0.08928244536580503,4.736626529278834
542910,V7O3,0.8961753055594087,0.7066282887131826,0.474118000647339,0.2678480602950016,0.1057089132411645,0.023920716388465,0.0032444012885128,5.394491453584254e-05,0.0,0.0,0.0,0.0,0.0,2.216366192351586,0.010254759483304593,101.98179320273371,31.38855339778296,18,26,10,2.3333333333333335,142.84862472572797,0.07000417413328401,4.7048270459733414
545771,Cr3O8,0.8881963681132656,0.6920163469101603,0.4918692931158305,0.3059231900413802,0.1628278786635204,0.0748862897985705,0.0236782257788721,0.0048561950685681,0.0005557265483396,0.0,0.0,0.0,0.0,1.802704961968871,0.14899197037893364,108.59040626092657,26.964619885415377,14,27,11,0.375,145.59014655221753,0.07555456368782984,3.240106462710649
545796,Cr3O8,0.9034057197104544,0.7342290051129651,0.564980058920344,0.4075306597324335,0.2719519556704382,0.1643836323205431,0.085842091414243,0.0388605981807956,0.0157619659376434,0.0043906491040702,0.0010783145273216,0.0001599413892199,0.0,1.7793644154826749,0.13317390521256173,108.64641300983148,26.841212111273666,14,27,11,0.375,168.60799062352896,0.06524008713537785,2.797777098264059
547074,VO2,0.8561633161913667,0.5933925510363098,0.3356085398161134,0.1433847592332865,0.0323359825463612,0.0006856786660433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.959756687229314,0.03659321559904925,108.0,36.353463271370536,12,30,6,0.5,61.62065920439569,0.09736994179335218,4.471684923776649
550206,CoO2,0.9205882352941176,0.7780162064825931,0.6533463385354141,0.5635354141656662,0.4977340936374549,0.4479441776710684,0.4061374549819928,0.3684573829531812,0.3343037214885954,0.3027911164465786,0.2732593037214886,0.2456782713085234,0.21890756302521,1.857669967580352,0.0012396450755053528,107.99269398756772,36.50765135734452,6,15,3,0.5,55.87195158469191,0.05369420460376322,2.7034704976881474
552113,V2O3,0.9206530612244898,0.7785189504373178,0.6334810495626823,0.4956326530612245,0.3662798833819242,0.2470728862973761,0.1518775510204081,0.0803032069970845,0.0363615160349854,0.0124897959183673,0.0030087463556851,0.0003148688046647,0.0,1.8135297403623294,1.0557335795543315e-07,119.70868331660705,5.589247655734424e-06,12,12,10,0.6666666666666666,186.76707473200148,0.0535426279731015,2.666120472836022
553432,TiO2,0.9189110070257612,0.7742451488792238,0.6297622532619606,0.4974019320843091,0.3751463700234192,0.2638319672131147,0.1658999665439946,0.0840059384409501,0.0316211525593844,0.0107163767146202,0.0032515055202408,0.0005854800936768,2.091000334560053e-05,1.8149448321479336,0.0003589355416352549,109.46857282182867,0.8789954703912946,12,18,9,0.5,164.14390279971985,0.0548299379172271,2.4246915790472543
553955,V2O3,0.928069719042664,0.7993843218869233,0.6670785639958376,0.5404454272170193,0.4221658573245462,0.3138657648283038,0.2198231009365244,0.149554861833738,0.0954445600647473,0.056234824835241,0.0317739044976297,0.0158833391143484,0.0063663429298184,1.8207280449339451,0.03617114234087734,119.43925516277655,5.163488341939527,12,12,10,0.6666666666666666,205.94685116250807,0.04855621702178502,2.4178253699143393
554032,Ti3O,0.8939792899408284,0.6996005917159763,0.4749852071005917,0.2722633136094675,0.1014497041420118,0.022189349112426,0.0046153846153846,0.0003550295857988,0.0,0.0,0.0,0.0,0.0,2.0892084012439542,9.554163334733165e-08,71.98583861963806,3.8063759347267617e-06,12,6,8,3.0,111.79378227963295,0.07156033043044714,4.742952133180799
554064,V6O13,0.8763362010311616,0.654470131087558,0.4309408972013486,0.2564598799498027,0.1409304646275268,0.0791514839958269,0.0434236985742149,0.024297313234249,0.0130180377689411,0.0064561000317513,0.0026459426359636,0.0008013426268918,0.0001058377054385,1.9669556782583395,0.1802101403637035,104.19833584125311,31.43698365145446,72,180,38,0.46153846153846156,454.9104290397439,0.08353292774626644,3.7511601219325557
554278,TiO2,0.8784458275424497,0.6596652365701855,0.4371865369508732,0.2682337301347513,0.152335488549157,0.0797570850202429,0.0393558523173605,0.0205631760227204,0.0105806997401655,0.00468306242069,0.0015408786029367,0.0002960903982113,0.0,1.9954301417944602,0.14766741982117185,104.05959198491094,30.825412789936816,24,60,12,0.5,146.70632301220797,0.08179606545657502,3.6171886864282192
555597,V4O7,0.8528473889555822,0.5859656362545018,0.3257427971188475,0.1442902160864345,0.042110594237695,0.0077055822328931,0.0007878151260504,3.751500600240096e-06,0.0,0.0,0.0,0.0,0.0,1.9763356286642708,0.08913189735005146,105.22462756628644,32.1898476306921,48,120,22,0.5714285714285714,221.52079523329417,0.09931347518336031,4.735627036752197
556480,Ti3O5,0.8715058739765041,0.6374795300818796,0.3987931648273407,0.2320968316126735,0.1266358134567461,0.0602207191171235,0.0243431826272694,0.0082591669633321,0.0024492702029191,0.0003203987184051,0.0,0.0,0.0,2.0285602406011503,0.11290660652171573,104.7808088349099,30.565271257920354,36,90,16,0.6,184.3877327461874,0.0867736685174401,4.028705395727895
556566,V8O15,0.8598777852298979,0.6053319919517103,0.3488672777405172,0.1604832699903122,0.0483642596318652,0.0059505179223489,0.0003875102466651,3.726060064088233e-06,0.0,0.0,0.0,0.0,0.0,1.9949655061866183,0.0986741594438557,105.9186594910367,33.338656586559416,96,240,46,0.5333333333333333,486.4271229757832,0.09456709510478944,4.422517693871754
556724,Ti7O13,0.859375,0.6044190336953494,0.3483839807852966,0.1603966513505987,0.0490092418546365,0.0075884154831523,0.0005917571707045,4.35115566694514e-06,0.0,0.0,0.0,0.0,0.0,1.9935826712933074,0.08419134087646778,105.91082100457227,33.29593376121552,84,210,40,0.5384615384615384,422.4950270949022,0.09467567056360895,4.270281640663723
556750,CoO2,0.9434140486959228,0.8412437352061964,0.7411181615122184,0.6656405925300322,0.6084101036816429,0.5666707413293032,0.5322213208574572,0.5018836054096703,0.474301843599631,0.4490759776412148,0.4256948225854846,0.4034471645904408,0.3823996799537711,1.9560651048960438,0.12219101773437996,108.00000000000001,36.48382925842186,6,15,3,0.5,78.48011233546804,0.038226244977534136,1.9246681517453803
556754,Ti3O5,0.8619251593932454,0.6089835116935503,0.3521495115710307,0.1716263530165731,0.0631447003218494,0.0156966415501552,0.0027142796556257,4.712291068794737e-06,0.0,0.0,0.0,0.0,0.0,2.023366666805263,0.072593166427952,105.32263589197422,32.79180404498687,36,90,16,0.6,171.26315837644566,0.09342347853255828,4.3374410519032205
557546,Fe2O3,0.8844726615948771,0.6756718296754419,0.456237753817525,0.2793235181435061,0.1485479721963767,0.0619364019484428,0.0189743309069016,0.0053439877401346,0.0012040939193257,0.0001247879152755,0.0,0.0,0.0,2.0192279021187054,0.16159983517449486,106.38348671950337,26.654271850521752,57,114,30,0.6666666666666666,384.80067779049756,0.07796244063876967,4.136075833316684
557812,Ti3O,0.8906773699673108,0.6907404725452063,0.4548557950924815,0.2405940952538585,0.0798428642363553,0.0169264906690942,0.0031421980386477,0.0003077543758017,5.17234245044896e-06,0.0,0.0,0.0,0.0,2.115376767805818,0.0017339654665052186,88.98163659835662,0.0403920596272594,36,18,24,3.0,325.1149715865706,0.07382003936293458,4.892723539171246
558855,Cr8O21,0.899574427513998,0.724821016866885,0.5461325775304662,0.3781679581188136,0.2271438972385459,0.1094007315339677,0.0397316553122887,0.011536394681644,0.0027909234316223,0.000338031098861,4.333732036680708e-06,0.0,0.0,1.7830443675468304,0.16211373733504483,108.30331640906648,22.99794519752332,36,66,29,0.38095238095238093,427.1887247242977,0.06788568686759287,2.9239568440271437
